Def		$Force$
0		0
0.26776	0.0085636
0.68009	0.033944
1.0939	0.071008
1.5029	0.116102
1.9131	0.167838
2.3171	0.22934
2.7063	0.29236
3.1101	0.36302
3.5148	0.43716
3.9185	0.51722
4.3156	0.60098
4.7186	0.68752
5.1225	0.7757
5.526	0.87016
5.9204	0.96248
6.3266	1.05598
6.7324	1.14852
6.939	1.194
7.1509	1.24024
7.3142	1.2731
7.4766	1.30344
7.6298	1.33252
7.788	1.3628
7.8837	1.37918
7.9747	1.39508

