Def		$Force$
0		0
0.27464	0.010182
0.6835	0.040954
1.08	0.081922
1.479	0.131788
1.8811	0.18732
2.299	0.25042
2.6985	0.3131
3.0989	0.37898
3.4993	0.4459
3.9021	0.51384
4.3025	0.58064
4.7062	0.64876
5.1193	0.7141
5.5202	0.77762
5.9297	0.8343
6.3328	0.88866
6.7297	0.93578
7.0302	0.96714
7.2522	0.98814
7.3418	0.9942
7.4215	1.00118
7.5398	1.01082
7.7197	1.0249
7.8163	1.03232
7.8874	1.03648
7.9594	1.03976

