Xdis		$Def$
0.013877	-0.98889
0.95441		-0.97323
1.850174	-0.93159
2.702035	-0.87776
4.017463	-0.78786
5.042679	-0.72198
6.097638	-0.66093
7.042994	-0.61384
8.274422	-0.56156
9.556168	-0.5165
10.244875	-0.49553
10.913947	-0.47735
12.480119	-0.43957
14.345093	-0.40424
15.570791	-0.38507
16.504962	-0.37229
18.532141	-0.34819
20.281332	-0.33118
