# Response Point
# Name,P1 - Initial Shear Modulus Mu (Pa),P2 - Incompressibility Parameter D1 (MPa^-1),P3 - Directional Deformation Minimum (mm),P5 - Force Reaction Minimum Z Axis (N),P8 - Directional Deformation Minimum (mm),P9 - Force Reaction Minimum Z Axis (N)
Name,P1,P2,P3,P5,P8,P9
Response Point,20060.5,84.5,-3.9680765879128574,-0.42182163011171303,-1.9686648843961807,-0.14044148356445241

# Response Chart for P3 - Directional Deformation Minimum
# P1 - Initial Shear Modulus Mu (Pa),P2 - Incompressibility Parameter D1 (MPa^-1),P3 - Directional Deformation Minimum (mm)
P1,P2,P3
6140.0833333333339,35.791666666666664,-3.9451969141528074
7532.125,35.791666666666664,-3.9475207658478606
8924.1666666666679,35.791666666666664,-3.9496391115213405
10316.208333333334,35.791666666666664,-3.9515534255098279
11708.25,35.791666666666664,-3.9532656956032488
13100.291666666668,35.791666666666664,-3.9547784829925332
14492.333333333334,35.791666666666664,-3.9560949683118403
15884.375,35.791666666666664,-3.9572189767764741
17276.416666666668,35.791666666666664,-3.958154973302443
18668.458333333336,35.791666666666664,-3.9589080180646121
20060.5,35.791666666666664,-3.9594836778459923
21452.541666666668,35.791666666666664,-3.959887999840686
22844.583333333336,35.791666666666664,-3.9601272639511818
24236.625,35.791666666666664,-3.9602069853167752
25628.666666666668,35.791666666666664,-3.9601318794371538
27020.708333333336,35.791666666666664,-3.9599060869139215
28412.75,35.791666666666664,-3.9595334435802525
29804.791666666668,35.791666666666664,-3.959017754898305
31196.833333333336,35.791666666666664,-3.9583630280291286
32588.875,35.791666666666664,-3.9575736357312303
33980.916666666672,35.791666666666664,-3.9566544105045125
35372.958333333336,35.791666666666664,-3.9556106815132233
36765,35.791666666666664,-3.9544482703103969
3356,42.75,-3.9399497713931528
4748.041666666667,42.75,-3.9428122688543539
6140.0833333333339,42.75,-3.9454670278534762
7532.125,42.75,-3.9479143532566159
8924.1666666666679,42.75,-3.9501548963265662
10316.208333333334,42.75,-3.9521897381524234
11708.25,42.75,-3.9540204719697329
13100.291666666668,42.75,-3.955649283430223
14492.333333333334,42.75,-3.9570790272116088
15884.375,42.75,-3.9583132968431456
17276.416666666668,42.75,-3.9593564814214659
18668.458333333336,42.75,-3.9602137966508253
20060.5,42.75,-3.9608912670561387
21452.541666666668,42.75,-3.9613958066144974
22844.583333333336,42.75,-3.961735221146121
24236.625,42.75,-3.9619158925496945
25628.666666666668,42.75,-3.9619427934411737
27020.708333333336,42.75,-3.9618201686730714
28412.75,42.75,-3.9615518091613944
29804.791666666668,42.75,-3.9611410573524379
31196.833333333336,42.75,-3.9605906964566868
32588.875,42.75,-3.9599039437866486
33980.916666666672,42.75,-3.959084824976657
35372.958333333336,42.75,-3.958138038344662
36765,42.75,-3.9570689300009714
3356,49.708333333333329,-3.9400415764157657
4748.041666666667,49.708333333333329,-3.9430200847235373
6140.0833333333339,49.708333333333329,-3.9457903051922223
7532.125,49.708333333333329,-3.9483521593445854
8924.1666666666679,49.708333333333329,-3.9507058711773477
10316.208333333334,49.708333333333329,-3.9528520498918085
11708.25,49.708333333333329,-3.9547917718374443
13100.291666666668,49.708333333333329,-3.9565266614196539
14492.333333333334,49.708333333333329,-3.95805897092751
15884.375,49.708333333333329,-3.9593916595045942
17276.416666666668,49.708333333333329,-3.9605284717829234
18668.458333333336,49.708333333333329,-3.9614746424601477
20060.5,49.708333333333329,-3.9622407069441952
21452.541666666668,49.708333333333329,-3.9628360068100181
22844.583333333336,49.708333333333329,-3.963267465085611
24236.625,49.708333333333329,-3.9635404589264054
25628.666666666668,49.708333333333329,-3.9636595049587919
27020.708333333336,49.708333333333329,-3.9636287339153586
28412.75,49.708333333333329,-3.9634521434603642
29804.791666666668,49.708333333333329,-3.96313372245054
31196.833333333336,49.708333333333329,-3.9626774788253334
32588.875,49.708333333333329,-3.96208736701002
33980.916666666672,49.708333333333329,-3.961367063734087
35372.958333333336,49.708333333333329,-3.9605194221541358
36765,49.708333333333329,-3.9595460431359997
3356,56.666666666666664,-3.9401924727444593
4748.041666666667,56.666666666666664,-3.9432780562414025
6140.0833333333339,56.666666666666664,-3.9461547817343074
7532.125,56.666666666666664,-3.9488221561048551
8924.1666666666679,56.666666666666664,-3.9512799182314158
10316.208333333334,56.666666666666664,-3.9535281043940893
11708.25,56.666666666666664,-3.9555671004929365
13100.291666666668,56.666666666666664,-3.9573976685476824
14492.333333333334,56.666666666666664,-3.959020917755764
15884.375,56.666666666666664,-3.9604381361385559
17276.416666666668,56.666666666666664,-3.9616530034483879
18668.458333333336,56.666666666666664,-3.9626805375312562
20060.5,56.666666666666664,-3.9635317422415257
21452.541666666668,56.666666666666664,-3.9642134187252882
22844.583333333336,56.666666666666664,-3.9647313502768573
24236.625,56.666666666666664,-3.9650902954840386
25628.666666666668,56.666666666666664,-3.9652943876764266
27020.708333333336,56.666666666666664,-3.965347521082184
28412.75,56.666666666666664,-3.9652535794920456
29804.791666666668,56.666666666666664,-3.9650165708288467
31196.833333333336,56.666666666666664,-3.9646406969113475
32588.875,56.666666666666664,-3.9641303708078466
33980.916666666672,56.666666666666664,-3.9634901824694952
35372.958333333336,56.666666666666664,-3.9627247997616784
36765,56.666666666666664,-3.9618387664127681
3356,63.625,-3.9403915098256537
4748.041666666667,63.625,-3.9435752339314103
6140.0833333333339,63.625,-3.946549499698317
7532.125,63.625,-3.9493133655412813
8924.1666666666679,63.625,-3.9518660177675464
10316.208333333334,63.625,-3.9542067917480308
11708.25,63.625,-3.9563351385841568
13100.291666666668,63.625,-3.9582504672759979
14492.333333333334,63.625,-3.9599516498195233
15884.375,63.625,-3.9614380017839892
17276.416666666668,63.625,-3.9627265364410844
18668.458333333336,63.625,-3.9638328750108345
20060.5,63.625,-3.9647647517399851
21452.541666666668,63.625,-3.965527546125426
22844.583333333336,63.625,-3.9661262989156869
24236.625,63.625,-3.9665652975117545
25628.666666666668,63.625,-3.9668483322707537
27020.708333333336,63.625,-3.9669790369327043
28412.75,63.625,-3.9669611016712514
29804.791666666668,63.625,-3.9667984072803661
31196.833333333336,63.625,-3.9664951053020503
32588.875,63.625,-3.966055657204167
33980.916666666672,63.625,-3.96548483890622
35372.958333333336,63.625,-3.9647877117954411
36765,63.625,-3.963969555642711
3356,70.583333333333329,-3.9406286676617972
4748.041666666667,70.583333333333329,-3.9439016308688868
6140.0833333333339,70.583333333333329,-3.9469645007519731
7532.125,70.583333333333329,-3.9498158520058451
8924.1666666666679,70.583333333333329,-3.9524542417025952
10316.208333333334,70.583333333333329,-3.9548781451060706
11708.25,70.583333333333329,-3.957085737242084
13100.291666666668,70.583333333333329,-3.9590742628850188
14492.333333333334,70.583333333333329,-3.9608384392379388
15884.375,70.583333333333329,-3.9623884531870113
17276.416666666668,70.583333333333329,-3.9637483340181845
18668.458333333336,70.583333333333329,-3.9649289704704769
20060.5,70.583333333333329,-3.9659362595792067
21452.541666666668,70.583333333333329,-3.9667746167591793
22844.583333333336,70.583333333333329,-3.9674485214173369
24236.625,70.583333333333329,-3.967961867382547
25628.666666666668,70.583333333333329,-3.9683181310749194
27020.708333333336,70.583333333333329,-3.968520684905144
28412.75,70.583333333333329,-3.9685730003609496
29804.791666666668,70.583333333333329,-3.9684787807530211
31196.833333333336,70.583333333333329,-3.9682420452202267
32588.875,70.583333333333329,-3.9678671763100528
33980.916666666672,70.583333333333329,-3.9673589382297649
35372.958333333336,70.583333333333329,-3.966722469489794
36765,70.583333333333329,-3.9659632509409737
3356,77.541666666666657,-3.9408948439788731
4748.041666666667,77.541666666666657,-3.9442482082715768
6140.0833333333339,77.541666666666657,-3.9473908102311923
7532.125,77.541666666666657,-3.9503207058753227
8924.1666666666679,77.541666666666657,-3.9530357387092794
10316.208333333334,77.541666666666657,-3.955533330239974
11708.25,77.541666666666657,-3.9578099063336016
13100.291666666668,77.541666666666657,-3.9598591671937755
14492.333333333334,77.541666666666657,-3.9616758924566549
15884.375,77.541666666666657,-3.9632881480503985
17276.416666666668,77.541666666666657,-3.9647150223492305
18668.458333333336,77.541666666666657,-3.9659646662657706
20060.5,77.541666666666657,-3.9670417510224514
21452.541666666668,77.541666666666657,-3.9679499630403732
22844.583333333336,77.541666666666657,-3.9686933252876844
24236.625,77.541666666666657,-3.9692753890513361
25628.666666666668,77.541666666666657,-3.9696993412026882
27020.708333333336,77.541666666666657,-3.9699683003566735
28412.75,77.541666666666657,-3.9700855135169411
29804.791666666668,77.541666666666657,-3.9700544877834432
31196.833333333336,77.541666666666657,-3.9698790764879095
32588.875,77.541666666666657,-3.9695635312395932
33980.916666666672,77.541666666666657,-3.9691125269296728
35372.958333333336,77.541666666666657,-3.9685311640169108
36765,77.541666666666657,-3.9678249505168073
3356,84.5,-3.9411818349633387
4748.041666666667,84.5,-3.9446068545282533
6140.0833333333339,84.5,-3.9478204145241329
7532.125,84.5,-3.9508200200224746
8924.1666666666679,84.5,-3.9536027120179935
10316.208333333334,84.5,-3.9561646290347481
11708.25,84.5,-3.9584997965413331
13100.291666666668,84.5,-3.9605964747261062
14492.333333333334,84.5,-3.9624632033287703
15884.375,84.5,-3.9641339253703376
17276.416666666668,84.5,-3.9656225655543889
18668.458333333336,84.5,-3.9669355292785142
20060.5,84.5,-3.9680765879128574
21452.541666666668,84.5,-3.9690488438586118
22844.583333333336,84.5,-3.9698559349654796
24236.625,84.5,-3.970501108970494
25628.666666666668,84.5,-3.97098728563532
27020.708333333336,84.5,-3.9713173413831271
28412.75,84.5,-3.9714943017617639
29804.791666666668,84.5,-3.9715214726650454
31196.833333333336,84.5,-3.9714025280792895
32588.875,84.5,-3.9711415651491344
33980.916666666672,84.5,-3.9707431333997913
35372.958333333336,84.5,-3.970212242553834
36765,84.5,-3.9695543518041325
3356,91.458333333333329,-3.941482953367538
4748.041666666667,91.458333333333329,-3.9449711251361421
6140.0833333333339,91.458333333333329,-3.9482471147386913
7532.125,91.458333333333329,-3.9513078482811919
8924.1666666666679,91.458333333333329,-3.9541494731552183
10316.208333333334,91.458333333333329,-3.9567665781042276
11708.25,91.458333333333329,-3.9591498867040666
13100.291666666668,91.458333333333329,-3.9612845605958351
14492.333333333334,91.458333333333329,-3.9631992636242379
15884.375,91.458333333333329,-3.9649235876078324
17276.416666666668,91.458333333333329,-3.96646837505614
18668.458333333336,91.458333333333329,-3.9678388053667297
20060.5,91.458333333333329,-3.9690379515627963
21452.541666666668,91.458333333333329,-3.9700684331224241
22844.583333333336,91.458333333333329,-3.9709335570358268
24236.625,91.458333333333329,-3.9716363004469803
25628.666666666668,91.458333333333329,-3.9721793377684662
27020.708333333336,91.458333333333329,-3.9725653173643942
28412.75,91.458333333333329,-3.9727970513132003
29804.791666666668,91.458333333333329,-3.9728776465953892
31196.833333333336,91.458333333333329,-3.9728105942944243
32588.875,91.458333333333329,-3.9725998270584055
33980.916666666672,91.458333333333329,-3.9722497514357431
35372.958333333336,91.458333333333329,-3.9717652594981661
36765,91.458333333333329,-3.971151722752964
3356,98.416666666666657,-3.9417949530931007
4748.041666666667,98.416666666666657,-3.945338457389552
6140.0833333333339,98.416666666666657,-3.9486690078633493
7532.125,98.416666666666657,-3.9517829240662969
8924.1666666666679,98.416666666666657,-3.9546753602972777
10316.208333333334,98.416666666666657,-3.9573390314392087
11708.25,98.416666666666657,-3.9597600434734361
13100.291666666668,98.416666666666657,-3.9619282135952267
14492.333333333334,98.416666666666657,-3.963887173976715
15884.375,98.416666666666657,-3.9656599339482854
17276.416666666668,98.416666666666657,-3.9672552854622638
18668.458333333336,98.416666666666657,-3.9686774891016383
20060.5,98.416666666666657,-3.9699290553827375
21452.541666666668,98.416666666666657,-3.9710121965516039
22844.583333333336,98.416666666666657,-3.9719299331163889
24236.625,98.416666666666657,-3.9726850013668114
25628.666666666668,98.416666666666657,-3.9732798521657808
27020.708333333336,98.416666666666657,-3.9737169219428088
28412.75,98.416666666666657,-3.97399882071041
29804.791666666668,98.416666666666657,-3.9741284635265006
31196.833333333336,98.416666666666657,-3.9741091610900749
32588.875,98.416666666666657,-3.9739446792809141
33980.916666666672,98.416666666666657,-3.9736392740536619
35372.958333333336,98.416666666666657,-3.9731977060333756
36765,98.416666666666657,-3.9726252378484062
3356,105.375,-3.9421159601259013
4748.041666666667,105.375,-3.9457076210387685
6140.0833333333339,105.375,-3.9490854811178426
7532.125,105.375,-3.9522452244749937
8924.1666666666679,105.375,-3.9551809004443581
10316.208333333334,105.375,-3.957882946857822
11708.25,105.375,-3.960331469713481
13100.291666666668,105.375,-3.9625313227291685
14492.333333333334,105.375,-3.9645301415359744
15884.375,105.375,-3.9663461175429826
17276.416666666668,105.375,-3.9679865712360267
18668.458333333336,105.375,-3.9694550459048745
20060.5,105.375,-3.970753589319342
21452.541666666668,105.375,-3.9718840674774629
22844.583333333336,105.375,-3.9728492532134352
24236.625,105.375,-3.973651670146209
25628.666666666668,105.375,-3.974293567797464
27020.708333333336,105.375,-3.9747771883753806
28412.75,105.375,-3.9751049536592498
29804.791666666668,105.375,-3.9752795969256951
31196.833333333336,105.375,-3.9753042548937838
32588.875,105.375,-3.975182529144496
33980.916666666672,105.375,-3.9749185232479385
35372.958333333336,105.375,-3.9745168598692913
36765,105.375,-3.9739826808814787
3356,112.33333333333333,-3.9424445558420032
4748.041666666667,112.33333333333333,-3.9460777099695825
6140.0833333333339,112.33333333333333,-3.9494961189631193
7532.125,112.33333333333333,-3.952694800748727
8924.1666666666679,112.33333333333333,-3.95566657284077
10316.208333333334,112.33333333333333,-3.9583990871448731
11708.25,112.33333333333333,-3.9608675701829905
13100.291666666668,112.33333333333333,-3.9630965354301586
14492.333333333334,112.33333333333333,-3.965130515766631
15884.375,112.33333333333333,-3.9669845026712189
17276.416666666668,112.33333333333333,-3.9686647090995235
18668.458333333336,112.33333333333333,-3.9701741050828354
20060.5,112.33333333333333,-3.9715143544385891
21452.541666666668,112.33333333333333,-3.9726870290948062
22844.583333333336,112.33333333333333,-3.973694689831206
24236.625,112.33333333333333,-3.9745396750975641
25628.666666666668,112.33333333333333,-3.97522405583051
27020.708333333336,112.33333333333333,-3.975749899019418
28412.75,112.33333333333333,-3.9761194538525282
29804.791666666668,112.33333333333333,-3.9763352842074475
31196.833333333336,112.33333333333333,-3.9764003618897861
32588.875,112.33333333333333,-3.9763181297815864
33980.916666666672,112.33333333333333,-3.9760925409798111
35372.958333333336,112.33333333333333,-3.9757280781207425
36765,112.33333333333333,-3.9752297558932574
3356,119.29166666666666,-3.9427795887887798
4748.041666666667,119.29166666666666,-3.9464479925620712
6140.0833333333339,119.29166666666666,-3.9499005912211285
7532.125,119.29166666666666,-3.9531317033600053
8924.1666666666679,119.29166666666666,-3.9561327698287632
10316.208333333334,119.29166666666666,-3.958888003752171
11708.25,119.29166666666666,-3.9613712348324359
13100.291666666668,119.29166666666666,-3.9636257452836023
14492.333333333334,119.29166666666666,-3.9656900619440774
15884.375,119.29166666666666,-3.9675768994249556
17276.416666666668,119.29166666666666,-3.9692916117763457
18668.458333333336,119.29166666666666,-3.9708367058310849
20060.5,119.29166666666666,-3.9722135272106529
21452.541666666668,119.29166666666666,-3.9734234003529587
22844.583333333336,119.29166666666666,-3.9744687076892804
24236.625,119.29166666666666,-3.9753516297502793
25628.666666666668,119.29166666666666,-3.976074082209323
27020.708333333336,119.29166666666666,-3.9766379769022127
28412.75,119.29166666666666,-3.9770454074774522
29804.791666666668,119.29166666666666,-3.9772987824853683
31196.833333333336,119.29166666666666,-3.9774009198372222
32588.875,119.29166666666666,-3.9773551115493904
33980.916666666672,119.29166666666666,-3.9771651647201081
35372.958333333336,119.29166666666666,-3.9768354228642413
36765,119.29166666666666,-3.9763707705772604
3356,126.25,-3.9431200569179179
4748.041666666667,126.25,-3.9468178209807792
6140.0833333333339,126.25,-3.9502985888562394
7532.125,126.25,-3.9535559437259731
8924.1666666666679,126.25,-3.9565797833913048
10316.208333333334,126.25,-3.9593500279218707
11708.25,126.25,-3.9618443473075859
13100.291666666668,126.25,-3.9641203502048543
14492.333333333334,126.25,-3.9662101359940509
15884.375,126.25,-3.9681247246992384
17276.416666666668,126.25,-3.9698687927120906
18668.458333333336,126.25,-3.971444472306997
20060.5,126.25,-3.97285284808639
21452.541666666668,126.25,-3.9740950398180632
22844.583333333336,126.25,-3.975173284076404
24236.625,126.25,-3.9760896306666598
25628.666666666668,126.25,-3.9768458638369544
27020.708333333336,126.25,-3.9774437612048903
28412.75,126.25,-3.977885279048424
29804.791666666668,126.25,-3.9781726859781741
31196.833333333336,126.25,-3.9783086585264553
32588.875,126.25,-3.9782963473585342
33980.916666666672,126.25,-3.9781394199379481
35372.958333333336,126.25,-3.9778420837067552
36765,126.25,-3.9774090927180685
3356,133.20833333333331,-3.943465033241802
4748.041666666667,133.20833333333331,-3.9471865761910476
6140.0833333333339,133.20833333333331,-3.9506897879487619
7532.125,133.20833333333331,-3.953967476731342
8924.1666666666679,133.20833333333331,-3.9570078050985713
10316.208333333334,133.20833333333331,-3.959785315042796
11708.25,133.20833333333331,-3.9622882087053171
13100.291666666668,133.20833333333331,-3.964581408434583
14492.333333333334,133.20833333333331,-3.9666918045211044
15884.375,133.20833333333331,-3.9686291178565427
17276.416666666668,133.20833333333331,-3.9703974863481855
18668.458333333336,133.20833333333331,-3.9719987421018237
20060.5,133.20833333333331,-3.9734337599346774
21452.541666666668,133.20833333333331,-3.9747034950927138
22844.583333333336,133.20833333333331,-3.9758100699483423
24236.625,133.20833333333331,-3.9767554307810595
25628.666666666668,133.20833333333331,-3.9775412546791853
27020.708333333336,133.20833333333331,-3.9781692066719887
28412.75,133.20833333333331,-3.9786411247207703
29804.791666666668,133.20833333333331,-3.9789591539210636
31196.833333333336,133.20833333333331,-3.9791258431152454
32588.875,133.20833333333331,-3.9791442124410121
33980.916666666672,133.20833333333331,-3.9790177975463084
35372.958333333336,133.20833333333331,-3.978750674472836
36765,133.20833333333331,-3.9783474681118678
3356,140.16666666666666,-3.9438136189869084
4748.041666666667,140.16666666666666,-3.9475536351877722
6140.0833333333339,140.16666666666666,-3.9510738307045763
7532.125,140.16666666666666,-3.9543661952097104
8924.1666666666679,140.16666666666666,-3.95741693280343
10316.208333333334,140.16666666666666,-3.9601948083985978
11708.25,140.16666666666666,-3.9627037513881138
13100.291666666668,140.16666666666666,-3.9650097416709227
14492.333333333334,140.16666666666666,-3.9671359313768528
15884.375,140.16666666666666,-3.9690910266201205
17276.416666666668,140.16666666666666,-3.9708787382716446
18668.458333333336,140.16666666666666,-3.9725006627171049
20060.5,140.16666666666666,-3.9739575118944654
21452.541666666668,140.16666666666666,-3.9752501146572583
22844.583333333336,140.16666666666666,-3.9763805101833611
24236.625,140.16666666666666,-3.9773505684158321
25628.666666666668,140.16666666666666,-3.9781618838632689
27020.708333333336,140.16666666666666,-3.9788160311243468
28412.75,140.16666666666666,-3.9793147495819796
29804.791666666668,140.16666666666666,-3.9796600780530991
31196.833333333336,140.16666666666666,-3.9798544523050028
32588.875,140.16666666666666,-3.9799007738077208
33980.916666666672,140.16666666666666,-3.979802455363894
35372.958333333336,140.16666666666666,-3.9795634475651291
36765,140.16666666666666,-3.9791882489461678
3356,147.125,-3.9441649145813122
4748.041666666667,147.125,-3.9479183523396313
6140.0833333333339,147.125,-3.9514503169344062
7532.125,147.125,-3.95475193131291
8924.1666666666679,147.125,-3.9578071803928441
10316.208333333334,147.125,-3.9605798371881709
11708.25,147.125,-3.9630916631276576
13100.291666666668,147.125,-3.9654060076844968
14492.333333333334,147.125,-3.9675432423268608
15884.375,147.125,-3.9695112724194952
17276.416666666668,147.125,-3.9713134741151381
18668.458333333336,147.125,-3.9729512652777959
20060.5,147.125,-3.9744252385558929
21452.541666666668,147.125,-3.9757361329089234
22844.583333333336,147.125,-3.9768859347539558
24236.625,147.125,-3.9778764648120379
25628.666666666668,147.125,-3.9787092597792268
27020.708333333336,147.125,-3.9793858263479698
28412.75,147.125,-3.9799078255647893
29804.791666666668,147.125,-3.9802772078230735
31196.833333333336,147.125,-3.9804963111522005
32588.875,147.125,-3.9805679310363251
33980.916666666672,147.125,-3.9804953673256378
35372.958333333336,147.125,-3.9802824521410272
36765,147.125,-3.9799335616128855
3356,154.08333333333331,-3.9445180024585023
4748.041666666667,154.08333333333331,-3.9482800498731732
6140.0833333333339,154.08333333333331,-3.9518188020458309
7532.125,154.08333333333331,-3.9551244618070531
8924.1666666666679,154.08333333333331,-3.9581784884785005
10316.208333333334,154.08333333333331,-3.960941272845893
11708.25,154.08333333333331,-3.9634524667536342
13100.291666666668,154.08333333333331,-3.9657707537926794
14492.333333333334,154.08333333333331,-3.9679143745963241
15884.375,154.08333333333331,-3.9698906009868851
17276.416666666668,154.08333333333331,-3.9717025529665406
18668.458333333336,154.08333333333331,-3.9733515215556756
20060.5,154.08333333333331,-3.9748380210259762
