Def		$Force$
0		0
0.06480	0.00148102
0.28154	0.0108216
0.48564	0.0257
0.69331	0.043734
0.90082	0.064206
1.1189	0.089404
1.318	0.11412
1.5169	0.140506
1.7141	0.1686
1.9126	0.198502
2.1129	0.22916
2.3136	0.26146
2.5147	0.2937
2.7173	0.3274
2.9215	0.3613
3.122	0.39618
3.3275	0.4308
3.5333	0.46548
3.7365	0.50086
3.9425	0.53512
