Def		$Force$
0		0
0.06673	0.00138816
0.28379	0.0104964
0.486	0.02452
0.69126	0.04169
0.89832	0.062212
1.1179	0.086234
1.3165	0.110354
1.5121	0.136092
1.7128	0.163576
1.9111	0.192268
2.111	0.22186
2.3131	0.2526
2.5164	0.28452
2.7143	0.31756
2.9184	0.35116
3.1252	0.38446
3.329	0.41892
3.5337	0.45298
3.7389	0.48696
3.9429	0.52148
