Def		$Force$
0		0
0.06651	0.0013917
0.28372	0.010496
0.48612	0.024526
0.69123	0.041722
0.89806	0.06206
1.1183	0.086206
1.3164	0.11012
1.5123	0.13597
1.7133	0.163476
1.9122	0.192158
2.1115	0.22174
2.3135	0.25274
2.5163	0.28438
2.7162	0.31716
2.9183	0.35058
3.1223	0.38414
3.3266	0.41838
3.5306	0.45268
3.7376	0.48652
3.9453	0.5211
