Def		$Force$
0		0
0.07321	0.0012519
0.27273	0.0087458
0.48313	0.020134
0.69036	0.034824
0.89957	0.052168
1.1083	0.072466
1.3153	0.095984
1.5126	0.119302
1.7091	0.144786
1.917	0.172386
2.1245	0.20188
2.3294	0.23254
2.5327	0.26506
2.7365	0.29872
2.9441	0.33364
3.1471	0.37046
3.3536	0.40736
3.5538	0.44656
3.7608	0.48638
3.9646	0.52664
