Def		$Force$
0		0
0.07610	0.00182214
0.28324	0.0112798
0.48575	0.024874
0.69139	0.041712
0.89623	0.060872
1.1016	0.08196
1.3067	0.105054
1.5084	0.129402
1.7149	0.155274
1.9193	0.182006
2.123	0.20998
2.3405	0.2404
2.5438	0.2694
2.7471	0.29902
2.9505	0.3291
3.1613	0.35964
3.3666	0.39144
3.5709	0.4218
3.7768	0.45344
3.9819	0.4844
