Def		$Force$
0		0
0.06911	0.00136144
0.27356	0.0099066
0.48561	0.022662
0.69158	0.03924
0.90006	0.058646
1.1148	0.082384
1.3135	0.106094
1.5136	0.130902
1.7128	0.15851
1.9131	0.187048
2.1152	0.2173
2.3163	0.24838
2.5152	0.28176
2.7226	0.31578
2.9211	0.35006
3.1287	0.38466
3.3301	0.41992
3.5345	0.45778
3.7387	0.49522
3.9452	0.53328
